Id_Estudiante,Programa,Satisfaccion_general,Infraestructura,Calidad_docente,Apoyo_institucional
ID_EST_00633,Derecho,5,4,3,1
ID_EST_00634,Derecho,3,1,1,1
ID_EST_00635,Derecho,2,3,3,5
ID_EST_00636,Derecho,2,3,4,1
ID_EST_00637,Derecho,3,2,5,4
ID_EST_00638,Derecho,1,4,1,1
ID_EST_00639,Derecho,4,4,4,2
ID_EST_00640,Derecho,1,5,4,2
ID_EST_00641,Derecho,4,2,4,4
ID_EST_00642,Derecho,2,5,3,4
ID_EST_00643,Derecho,1,1,5,4
ID_EST_00644,Derecho,2,4,3,3
ID_EST_00645,Derecho,2,2,5,5
ID_EST_00646,Derecho,5,4,2,3
ID_EST_00647,Derecho,5,3,5,3
ID_EST_00648,Derecho,2,2,3,1
ID_EST_00649,Derecho,5,3,1,1
ID_EST_00650,Derecho,3,3,2,1
ID_EST_00651,Derecho,5,1,1,3
ID_EST_00652,Derecho,5,2,3,3
ID_EST_00653,Derecho,1,3,3,4
ID_EST_00654,Derecho,2,5,4,3
ID_EST_00655,Derecho,1,3,1,2
ID_EST_00656,Derecho,2,5,3,5
ID_EST_00657,Derecho,4,1,4,4
ID_EST_00658,Derecho,2,2,1,2
ID_EST_00659,Derecho,4,2,3,3
ID_EST_00660,Derecho,4,2,4,5
ID_EST_00661,Derecho,5,3,5,5
ID_EST_00662,Derecho,4,4,1,2
ID_EST_00663,Derecho,5,4,1,5
ID_EST_00664,Derecho,4,3,1,5
ID_EST_00665,Derecho,4,1,1,5
ID_EST_00666,Derecho,2,3,4,1
ID_EST_00667,Derecho,4,1,2,3
ID_EST_00668,Derecho,3,2,3,4
ID_EST_00669,Derecho,1,2,5,3
ID_EST_00670,Derecho,4,2,4,2
ID_EST_00671,Derecho,1,1,2,2
ID_EST_00672,Derecho,2,2,3,2
ID_EST_00673,Derecho,3,4,1,4
ID_EST_00674,Derecho,1,4,3,2
ID_EST_00675,Derecho,2,1,4,5
ID_EST_00676,Derecho,5,4,2,3
ID_EST_00677,Derecho,1,4,4,5
ID_EST_00678,Derecho,2,4,5,5
ID_EST_00679,Derecho,5,2,4,1
ID_EST_00680,Derecho,5,5,4,4
ID_EST_00681,Derecho,4,1,4,2
ID_EST_00682,Derecho,5,2,2,1
ID_EST_00683,Derecho,4,4,3,1
ID_EST_00684,Derecho,4,2,5,1
ID_EST_00685,Derecho,1,5,1,1
ID_EST_00686,Derecho,4,2,3,5
ID_EST_00687,Derecho,1,1,4,1
ID_EST_00688,Derecho,2,2,1,4
ID_EST_00689,Derecho,3,5,4,3
ID_EST_00690,Derecho,1,5,4,4
ID_EST_00691,Derecho,2,3,2,5
ID_EST_00692,Derecho,4,2,2,2
ID_EST_00693,Derecho,3,2,3,2
ID_EST_00694,Derecho,3,5,5,4
ID_EST_00695,Derecho,3,5,3,1
ID_EST_00696,Derecho,4,2,1,3
ID_EST_00697,Derecho,5,4,3,5
ID_EST_00698,Derecho,4,4,4,4
ID_EST_00699,Derecho,1,5,5,5
ID_EST_00700,Derecho,5,1,4,1
ID_EST_00701,Derecho,5,4,1,1
ID_EST_00702,Derecho,1,5,5,5
ID_EST_00703,Derecho,5,4,4,5
ID_EST_00704,Derecho,4,2,2,5
ID_EST_00705,Derecho,2,5,4,2
ID_EST_00706,Derecho,3,3,1,5
ID_EST_00707,Derecho,3,3,3,5
ID_EST_00708,Derecho,3,4,3,5
ID_EST_00709,Derecho,3,3,3,1
ID_EST_00710,Derecho,4,1,1,4
ID_EST_00711,Derecho,4,5,5,5
ID_EST_00712,Derecho,5,5,5,3
ID_EST_00713,Derecho,4,4,2,5
ID_EST_00714,Derecho,3,1,4,3
ID_EST_00715,Derecho,4,5,1,4
ID_EST_00716,Derecho,4,1,4,5
ID_EST_00717,Derecho,5,1,2,4
ID_EST_00718,Derecho,2,3,4,1
ID_EST_00719,Derecho,1,5,4,2
ID_EST_00720,Derecho,2,2,5,2
ID_EST_00721,Derecho,1,5,5,4
ID_EST_00722,Derecho,1,5,2,2
ID_EST_00723,Derecho,5,5,1,2
ID_EST_00724,Derecho,3,3,3,5
ID_EST_00725,Derecho,2,5,4,2
ID_EST_00726,Derecho,3,1,4,3
ID_EST_00727,Derecho,2,2,4,3
ID_EST_00728,Derecho,4,3,4,1
ID_EST_00729,Derecho,1,5,4,3
ID_EST_00730,Derecho,1,4,3,2
ID_EST_00731,Derecho,2,5,1,5
ID_EST_00732,Derecho,3,1,2,2
ID_EST_00733,Derecho,1,1,1,2
ID_EST_00734,Derecho,1,1,4,1
ID_EST_00735,Derecho,1,4,2,4
ID_EST_00736,Derecho,3,2,1,3
ID_EST_00737,Derecho,1,4,4,1
ID_EST_00738,Derecho,2,5,3,4
ID_EST_00739,Derecho,1,3,2,1
ID_EST_00740,Derecho,5,5,2,4
ID_EST_00741,Derecho,4,2,5,1
ID_EST_00742,Derecho,5,1,3,5
ID_EST_00743,Derecho,5,2,3,1
ID_EST_00744,Derecho,4,4,1,5
ID_EST_00745,Derecho,1,3,3,2
ID_EST_00746,Derecho,3,2,2,5
ID_EST_00747,Derecho,5,5,4,5
ID_EST_00748,Derecho,5,2,4,2
ID_EST_00749,Derecho,5,3,2,1
ID_EST_00750,Derecho,1,4,3,3
ID_EST_00751,Derecho,1,4,3,3
ID_EST_00752,Derecho,2,4,2,5
ID_EST_00753,Derecho,4,4,1,4
ID_EST_00754,Derecho,3,4,1,4
ID_EST_00755,Derecho,4,4,4,2
ID_EST_00756,Derecho,3,5,3,1
ID_EST_00757,Derecho,4,3,3,1
ID_EST_00758,Derecho,3,3,5,4
ID_EST_00759,Derecho,5,2,4,5
ID_EST_00760,Derecho,3,5,2,5
ID_EST_00761,Derecho,5,5,4,2
ID_EST_00762,Derecho,5,4,2,4
ID_EST_00763,Derecho,4,2,4,2
ID_EST_00764,Derecho,2,5,5,2
ID_EST_00765,Derecho,3,5,5,1
ID_EST_00766,Derecho,1,4,2,1
ID_EST_00767,Derecho,2,1,5,1
ID_EST_00768,Derecho,4,5,1,4
ID_EST_00769,Derecho,4,2,1,3
ID_EST_00770,Derecho,4,2,3,1
ID_EST_00771,Derecho,1,3,5,3
ID_EST_00772,Derecho,5,3,4,2
ID_EST_00773,Derecho,2,1,4,2
ID_EST_00774,Derecho,5,5,1,1
ID_EST_00775,Derecho,3,4,3,3
ID_EST_00776,Derecho,5,3,3,2
ID_EST_00777,Derecho,2,3,3,3
ID_EST_00778,Derecho,3,2,5,1
ID_EST_00779,Derecho,2,2,5,5
ID_EST_00780,Derecho,3,5,4,1
ID_EST_00781,Derecho,5,3,5,5
ID_EST_00782,Derecho,1,3,5,2
ID_EST_00783,Derecho,4,5,2,5
ID_EST_00784,Derecho,3,4,1,4
ID_EST_00785,Derecho,2,4,3,2
ID_EST_00786,Derecho,5,3,1,3
ID_EST_00787,Derecho,3,3,1,3
ID_EST_00788,Derecho,5,5,2,2
ID_EST_00789,Derecho,2,5,3,5
ID_EST_00790,Derecho,5,4,4,3
ID_EST_00791,Derecho,3,3,3,3
ID_EST_00792,Derecho,5,2,4,2
ID_EST_00793,Derecho,5,2,3,3
ID_EST_00794,Derecho,2,3,1,4
ID_EST_00795,Derecho,5,5,1,4
ID_EST_00796,Derecho,5,4,2,5
ID_EST_00797,Derecho,4,4,1,1
ID_EST_00798,Derecho,4,3,4,3
ID_EST_00799,Derecho,2,5,3,4
ID_EST_00800,Derecho,1,2,2,2
ID_EST_00801,Derecho,3,4,5,2
ID_EST_00802,Derecho,5,3,2,1
ID_EST_00803,Derecho,5,2,5,5
ID_EST_00804,Derecho,4,5,2,1
ID_EST_00805,Derecho,2,1,1,3
ID_EST_00806,Derecho,3,4,1,5
ID_EST_00807,Derecho,4,1,1,5
ID_EST_00808,Derecho,5,4,5,5
ID_EST_00809,Derecho,1,1,4,2
ID_EST_00810,Derecho,2,4,3,4
ID_EST_00811,Derecho,5,3,5,1
ID_EST_00812,Derecho,3,3,4,2
ID_EST_00813,Derecho,1,1,2,1
ID_EST_00814,Derecho,5,5,3,2
ID_EST_00815,Derecho,5,1,2,3
ID_EST_00816,Derecho,3,4,5,5
ID_EST_00817,Derecho,3,1,1,3
ID_EST_00818,Derecho,2,1,2,4
ID_EST_00819,Derecho,5,1,2,3
ID_EST_00820,Derecho,3,3,4,3
ID_EST_00821,Derecho,2,2,5,5
ID_EST_00822,Derecho,3,5,2,1
ID_EST_00823,Derecho,5,4,2,2
ID_EST_00824,Derecho,4,5,4,2
ID_EST_00825,Derecho,2,2,4,1
ID_EST_00826,Derecho,2,2,4,4
ID_EST_00827,Derecho,5,5,2,2
ID_EST_00828,Derecho,5,2,1,5
ID_EST_00829,Derecho,2,2,1,2
ID_EST_00830,Derecho,5,3,1,3
ID_EST_00831,Derecho,5,4,5,1
ID_EST_00832,Derecho,3,1,1,2
ID_EST_00833,Derecho,1,1,1,5
ID_EST_00834,Derecho,1,4,4,1
ID_EST_00835,Derecho,3,5,5,5
ID_EST_00836,Derecho,1,2,4,3
ID_EST_00837,Derecho,3,4,1,4
ID_EST_00838,Derecho,5,2,3,3
ID_EST_00839,Derecho,1,1,5,4
ID_EST_00840,Derecho,2,5,1,2
ID_EST_00841,Derecho,4,3,1,5
ID_EST_00842,Derecho,3,4,5,1
ID_EST_00843,Derecho,5,3,5,1
ID_EST_00844,Derecho,2,5,4,4
ID_EST_00845,Derecho,3,2,2,5
ID_EST_00846,Derecho,3,2,5,3
ID_EST_00847,Derecho,4,5,2,3
ID_EST_00848,Derecho,2,5,4,5
ID_EST_00849,Derecho,1,4,1,4
ID_EST_00850,Derecho,4,3,1,4
ID_EST_00851,Derecho,3,2,1,1
ID_EST_00852,Derecho,5,1,1,4
ID_EST_00853,Derecho,3,2,4,5
ID_EST_00854,Derecho,5,1,5,5
ID_EST_00855,Derecho,1,5,5,3
ID_EST_00856,Derecho,3,2,3,4
ID_EST_00857,Derecho,5,5,2,4
ID_EST_00858,Derecho,3,3,4,4
ID_EST_00859,Derecho,2,1,1,2
ID_EST_00860,Derecho,1,2,4,5
ID_EST_00861,Derecho,1,4,5,2
ID_EST_00862,Derecho,5,5,5,3
ID_EST_00863,Derecho,1,2,1,3
ID_EST_00864,Derecho,2,1,5,4
ID_EST_00865,Derecho,4,3,3,3
ID_EST_00866,Derecho,5,1,3,5
ID_EST_00867,Derecho,5,4,2,4
ID_EST_00868,Derecho,2,1,1,1
ID_EST_00869,Derecho,1,5,5,5
ID_EST_00870,Derecho,2,2,4,4
ID_EST_00871,Derecho,2,2,5,3
ID_EST_00872,Derecho,1,5,5,4
ID_EST_00873,Derecho,2,3,1,1
ID_EST_00874,Derecho,1,2,4,1
ID_EST_00875,Derecho,5,4,5,1
ID_EST_00876,Derecho,3,2,5,1
ID_EST_00877,Derecho,4,5,1,5
ID_EST_00878,Derecho,4,2,4,5
ID_EST_00879,Derecho,3,3,4,4
ID_EST_00880,Derecho,5,3,4,1
ID_EST_00881,Derecho,4,3,2,5
ID_EST_00882,Derecho,2,2,5,1
ID_EST_00883,Derecho,3,5,5,2
ID_EST_00884,Derecho,2,2,3,1
ID_EST_00885,Derecho,1,1,1,1
ID_EST_00886,Derecho,4,2,5,4
ID_EST_00887,Derecho,1,2,4,4
ID_EST_00888,Derecho,5,4,5,3
ID_EST_00889,Derecho,5,4,3,2
ID_EST_00890,Derecho,4,2,2,2
ID_EST_00891,Derecho,5,1,1,2
ID_EST_00892,Derecho,1,4,1,2
ID_EST_00893,Derecho,4,1,2,2
ID_EST_00894,Derecho,2,4,3,1
ID_EST_00895,Derecho,1,4,4,1
ID_EST_00896,Derecho,5,5,1,3
ID_EST_00897,Derecho,2,5,1,1
ID_EST_00898,Derecho,2,5,1,1
ID_EST_00899,Derecho,2,3,3,1
ID_EST_00900,Derecho,5,5,1,1
ID_EST_00901,Derecho,4,2,2,5
ID_EST_00902,Derecho,2,3,1,3
ID_EST_00903,Derecho,2,2,1,5
ID_EST_00904,Derecho,3,5,3,5
ID_EST_00905,Derecho,1,4,2,1
ID_EST_00906,Derecho,1,2,3,4
ID_EST_00907,Derecho,5,1,1,2
ID_EST_00908,Derecho,1,5,2,1
ID_EST_00909,Derecho,3,4,3,3
ID_EST_00910,Derecho,5,3,1,3
ID_EST_00911,Derecho,1,5,5,5
ID_EST_00912,Derecho,5,5,3,4
ID_EST_00913,Derecho,2,2,4,1
ID_EST_00914,Derecho,1,5,1,5
ID_EST_00915,Derecho,1,2,3,2
ID_EST_00916,Derecho,3,3,1,4
ID_EST_00917,Derecho,2,5,2,1
ID_EST_00918,Derecho,1,4,3,5
ID_EST_00919,Derecho,2,5,4,1
ID_EST_00920,Derecho,2,5,2,4
ID_EST_00921,Derecho,4,1,1,1
ID_EST_00922,Derecho,5,3,4,4
ID_EST_00923,Derecho,1,4,4,4
ID_EST_00924,Derecho,3,4,3,5
ID_EST_00925,Derecho,1,3,5,3
ID_EST_00926,Derecho,3,1,1,1
ID_EST_00927,Derecho,4,5,2,3
ID_EST_00928,Derecho,4,5,3,4
ID_EST_00929,Derecho,5,3,2,2
ID_EST_00930,Derecho,3,5,2,3
ID_EST_00931,Derecho,1,1,2,2
ID_EST_00932,Derecho,5,5,5,2
ID_EST_00933,Derecho,2,1,3,2
ID_EST_00934,Derecho,2,1,1,2
ID_EST_00935,Derecho,5,1,2,5
ID_EST_00936,Derecho,1,1,1,4
ID_EST_00937,Derecho,4,3,2,1
ID_EST_00938,Derecho,2,3,1,5
ID_EST_00939,Derecho,5,5,5,3
ID_EST_00940,Derecho,3,2,1,3
ID_EST_00941,Derecho,2,1,2,5
ID_EST_00942,Derecho,5,1,1,1
ID_EST_00943,Derecho,5,4,5,4
ID_EST_00944,Derecho,3,1,3,4
ID_EST_00945,Derecho,5,4,1,1
ID_EST_00946,Derecho,1,2,3,2
ID_EST_00947,Derecho,5,4,3,5
ID_EST_00948,Derecho,1,5,1,2
ID_EST_00949,Derecho,4,2,2,4
ID_EST_00950,Derecho,5,2,4,2
ID_EST_00951,Derecho,1,5,4,2
ID_EST_00952,Derecho,4,5,5,2
ID_EST_00953,Derecho,1,1,3,1
ID_EST_00954,Derecho,1,2,5,4
ID_EST_00955,Derecho,2,2,5,1
ID_EST_00956,Derecho,5,1,5,2
ID_EST_00957,Derecho,2,5,4,4
ID_EST_00958,Derecho,5,1,5,4
ID_EST_00959,Derecho,3,4,5,4
ID_EST_00960,Derecho,2,1,2,4
ID_EST_00961,Derecho,4,5,2,5
ID_EST_00962,Derecho,5,1,1,3
ID_EST_00963,Derecho,5,2,3,2
ID_EST_00964,Derecho,4,5,2,5
ID_EST_00965,Derecho,3,4,1,5
ID_EST_00966,Derecho,4,4,2,3
ID_EST_00967,Derecho,1,4,4,3
ID_EST_00968,Derecho,1,1,5,3
ID_EST_00969,Derecho,1,5,3,4
ID_EST_00970,Derecho,2,2,3,1
ID_EST_00971,Derecho,4,2,3,5
ID_EST_00972,Derecho,2,1,2,4
ID_EST_00973,Derecho,5,3,2,5
ID_EST_00974,Derecho,3,5,2,5
ID_EST_00975,Derecho,3,5,5,5
ID_EST_00976,Derecho,4,4,1,4
ID_EST_00977,Derecho,5,2,3,4
ID_EST_00978,Derecho,5,1,1,4
ID_EST_00979,Derecho,3,2,4,5
ID_EST_00980,Derecho,3,2,2,4
ID_EST_00981,Derecho,1,3,2,5
ID_EST_00982,Derecho,2,2,1,1
ID_EST_00983,Derecho,1,4,1,1
ID_EST_00984,Derecho,2,5,5,2
ID_EST_00985,Derecho,1,4,3,4
ID_EST_00986,Derecho,3,1,5,2
ID_EST_00987,Derecho,1,3,4,1
ID_EST_00988,Derecho,2,4,2,1
ID_EST_00989,Derecho,5,1,1,5
ID_EST_00990,Derecho,1,2,3,3
ID_EST_00991,Derecho,5,5,5,3
ID_EST_00992,Derecho,5,4,3,2
ID_EST_00993,Derecho,5,1,4,5
ID_EST_00994,Derecho,3,2,4,5
ID_EST_00995,Derecho,2,4,4,4
ID_EST_00996,Derecho,4,5,5,3
ID_EST_00997,Derecho,1,1,1,3
ID_EST_00998,Derecho,1,1,1,3
ID_EST_00999,Derecho,5,2,1,2
ID_EST_01000,Derecho,3,4,4,2
ID_EST_01001,Derecho,4,1,4,2
ID_EST_01002,Derecho,4,4,3,1
ID_EST_01003,Derecho,1,4,4,1
ID_EST_01004,Derecho,3,3,2,3
ID_EST_01005,Derecho,5,2,2,3
ID_EST_01006,Derecho,1,4,3,4
ID_EST_01007,Derecho,5,5,3,1
ID_EST_01008,Derecho,4,2,1,2
ID_EST_01009,Derecho,2,2,5,3
ID_EST_01010,Derecho,3,5,2,4
ID_EST_01011,Derecho,4,5,1,2
ID_EST_01012,Derecho,1,2,2,5
ID_EST_01013,Derecho,5,1,5,3
ID_EST_01014,Derecho,1,1,5,5
ID_EST_01015,Derecho,3,1,5,4
ID_EST_01016,Derecho,4,2,4,3
ID_EST_01017,Derecho,1,1,5,1
ID_EST_01018,Derecho,1,5,5,4
ID_EST_01019,Derecho,2,2,1,1
ID_EST_01020,Derecho,1,3,3,5
ID_EST_01021,Derecho,2,3,1,1
ID_EST_01022,Derecho,3,1,5,5
ID_EST_01023,Derecho,2,2,2,4
ID_EST_01024,Derecho,4,2,5,5
ID_EST_01025,Derecho,4,2,2,4
ID_EST_01026,Derecho,5,3,3,3
ID_EST_01027,Derecho,3,2,1,4
ID_EST_01028,Derecho,2,4,5,5
ID_EST_01029,Derecho,4,1,5,2
ID_EST_01030,Derecho,4,1,2,1
ID_EST_01031,Derecho,4,3,3,2
ID_EST_01032,Derecho,1,2,1,1
ID_EST_01033,Derecho,4,5,1,3
ID_EST_01034,Derecho,5,3,5,3
ID_EST_01035,Derecho,5,4,2,3
ID_EST_01036,Derecho,3,4,3,4
ID_EST_01037,Derecho,5,3,3,4
ID_EST_01038,Derecho,1,4,2,1
ID_EST_01039,Derecho,1,3,4,3
ID_EST_01040,Derecho,2,5,5,1
ID_EST_01041,Derecho,4,3,1,3
ID_EST_01042,Derecho,3,5,3,3
ID_EST_01043,Derecho,4,2,4,3
ID_EST_01044,Derecho,5,2,1,5
ID_EST_01045,Derecho,4,2,5,1
ID_EST_01046,Derecho,5,5,3,4
ID_EST_01047,Derecho,2,3,5,5
ID_EST_01048,Derecho,4,2,3,5
ID_EST_01049,Derecho,2,4,4,3
ID_EST_01050,Derecho,3,5,2,5
ID_EST_01051,Derecho,2,2,4,3
ID_EST_01052,Derecho,3,4,3,2
ID_EST_01053,Derecho,1,4,3,2
ID_EST_01054,Derecho,2,3,3,1
ID_EST_01055,Derecho,2,2,2,5
ID_EST_01056,Derecho,3,1,3,2
ID_EST_01057,Derecho,2,1,3,4
ID_EST_01058,Derecho,1,4,5,3
ID_EST_01059,Derecho,4,3,5,5
ID_EST_01060,Derecho,1,2,2,5
ID_EST_01061,Derecho,1,5,5,2
ID_EST_01062,Derecho,5,5,4,3
ID_EST_01063,Derecho,3,5,3,5
ID_EST_01064,Derecho,1,3,2,2
ID_EST_01065,Derecho,3,2,2,4
ID_EST_01066,Derecho,3,4,4,5
ID_EST_01067,Derecho,3,3,5,3
ID_EST_01068,Derecho,3,4,1,3
ID_EST_01069,Derecho,4,4,2,5
ID_EST_01070,Derecho,4,4,3,5
ID_EST_01071,Derecho,1,4,2,2
ID_EST_01072,Derecho,3,4,1,4
ID_EST_01073,Derecho,2,2,4,3
ID_EST_01074,Derecho,5,4,3,2
ID_EST_01075,Derecho,4,3,1,2
ID_EST_01076,Derecho,4,5,4,1
ID_EST_01077,Derecho,4,2,1,3
ID_EST_01078,Derecho,1,3,3,2
ID_EST_01079,Derecho,4,2,3,3
ID_EST_01080,Derecho,3,5,2,4
ID_EST_01081,Derecho,1,5,1,3
ID_EST_01082,Derecho,5,2,1,5
ID_EST_01083,Derecho,4,4,2,2
ID_EST_01084,Derecho,5,4,4,1
ID_EST_01085,Derecho,4,5,1,5
ID_EST_01086,Derecho,2,3,1,5
ID_EST_01087,Derecho,4,5,1,1
ID_EST_01088,Derecho,2,1,4,2
ID_EST_01089,Derecho,4,3,1,5
ID_EST_01090,Derecho,1,2,2,1
ID_EST_01091,Derecho,3,4,2,5
ID_EST_01092,Derecho,1,1,2,4
ID_EST_01093,Derecho,4,1,4,1
ID_EST_01094,Derecho,3,5,5,5
ID_EST_01095,Derecho,4,1,2,4
ID_EST_01096,Derecho,4,3,5,5
ID_EST_01097,Derecho,2,5,4,5
ID_EST_01098,Derecho,5,4,2,3
ID_EST_01099,Derecho,4,5,4,4
ID_EST_01100,Derecho,4,5,5,3
ID_EST_01101,Derecho,2,4,3,1
ID_EST_01102,Derecho,5,2,3,1
ID_EST_01103,Derecho,5,1,1,4
ID_EST_01104,Derecho,4,1,2,4
ID_EST_01105,Derecho,4,3,3,5
ID_EST_01106,Derecho,5,4,3,3
ID_EST_01107,Derecho,3,4,2,3
ID_EST_01108,Derecho,3,5,5,2
ID_EST_01109,Derecho,4,2,3,4
ID_EST_01110,Derecho,2,4,4,5
ID_EST_01111,Derecho,5,5,1,5
ID_EST_01112,Derecho,1,4,5,3
ID_EST_01113,Derecho,1,2,4,5
ID_EST_01114,Derecho,4,3,2,3
ID_EST_01115,Derecho,2,1,2,5
ID_EST_01116,Derecho,4,3,2,5
ID_EST_01117,Derecho,4,1,5,1
ID_EST_01118,Derecho,4,2,4,1
ID_EST_01119,Derecho,5,5,2,1
ID_EST_01120,Derecho,2,5,2,5
ID_EST_01121,Derecho,5,3,2,1
ID_EST_01122,Derecho,3,4,1,5
ID_EST_01123,Derecho,2,3,3,1
ID_EST_01124,Derecho,3,4,3,1
ID_EST_01125,Derecho,2,2,5,1
ID_EST_01126,Derecho,2,4,3,2
ID_EST_01127,Derecho,2,1,4,4
ID_EST_01128,Derecho,5,2,2,2
ID_EST_01129,Derecho,2,2,5,3
ID_EST_01130,Derecho,4,1,2,1
ID_EST_01131,Derecho,1,1,1,2
ID_EST_01132,Derecho,2,3,3,5
ID_EST_01133,Derecho,4,2,1,4
ID_EST_01134,Derecho,2,1,3,1
ID_EST_01135,Derecho,4,1,1,5
ID_EST_01136,Derecho,3,4,2,5
ID_EST_01137,Derecho,4,5,3,2
ID_EST_01138,Derecho,4,1,3,3
ID_EST_01139,Derecho,1,5,1,2
ID_EST_01140,Derecho,3,3,1,3
ID_EST_01141,Derecho,5,1,5,1
ID_EST_01142,Derecho,1,2,2,2
ID_EST_01143,Derecho,3,4,5,1
ID_EST_01144,Derecho,3,4,5,3
ID_EST_01145,Derecho,1,4,4,1
ID_EST_01146,Derecho,2,4,2,5
ID_EST_01147,Derecho,3,5,3,2
ID_EST_01148,Derecho,2,5,3,4
ID_EST_01149,Derecho,1,3,4,1
ID_EST_01150,Derecho,3,3,3,1
ID_EST_01151,Derecho,2,3,2,5
ID_EST_01152,Derecho,4,4,3,1
ID_EST_01153,Derecho,5,3,4,1
ID_EST_01154,Derecho,4,2,5,3
ID_EST_01155,Derecho,2,2,3,3
ID_EST_01156,Derecho,5,3,3,4
ID_EST_01157,Derecho,1,4,3,5
ID_EST_01158,Derecho,3,1,4,2
ID_EST_01159,Derecho,2,2,3,3
ID_EST_01160,Derecho,3,5,5,2
ID_EST_01161,Derecho,1,3,3,1
ID_EST_01162,Derecho,3,5,1,2
ID_EST_01163,Derecho,3,5,4,2
ID_EST_01164,Derecho,1,2,1,2
ID_EST_01165,Derecho,3,3,1,5
ID_EST_01166,Derecho,3,2,4,1
ID_EST_01167,Derecho,3,5,5,3
ID_EST_01168,Derecho,3,2,2,1
ID_EST_01169,Derecho,5,4,1,1
ID_EST_01170,Derecho,4,5,3,1
ID_EST_01171,Derecho,4,2,5,5
ID_EST_01172,Derecho,1,4,4,4
ID_EST_01173,Derecho,3,1,3,1
ID_EST_01174,Derecho,4,2,5,4
ID_EST_01175,Derecho,2,3,3,1
ID_EST_01176,Derecho,5,1,1,2
ID_EST_01177,Derecho,5,1,2,4
ID_EST_01178,Derecho,5,1,5,4
ID_EST_01179,Derecho,5,4,1,1
ID_EST_01180,Derecho,5,1,1,3
ID_EST_01181,Derecho,1,5,1,4
ID_EST_01182,Derecho,3,3,1,5
ID_EST_01183,Derecho,3,3,2,1
ID_EST_01184,Derecho,1,3,4,1
ID_EST_01185,Derecho,5,2,3,3
ID_EST_01186,Derecho,4,3,2,3
ID_EST_01187,Derecho,5,4,3,2
ID_EST_01188,Derecho,2,2,5,1
ID_EST_01189,Derecho,1,5,5,1
ID_EST_01190,Derecho,1,5,1,1
ID_EST_01191,Derecho,1,4,5,4
ID_EST_01192,Derecho,3,4,3,5
ID_EST_01193,Derecho,1,2,5,2
ID_EST_01194,Derecho,5,2,2,5
ID_EST_01195,Derecho,5,5,2,2
ID_EST_01196,Derecho,2,1,1,3
ID_EST_01197,Derecho,2,3,1,3
ID_EST_01198,Derecho,5,5,1,1
ID_EST_01199,Derecho,2,1,1,4
ID_EST_01200,Derecho,1,5,2,1
ID_EST_01201,Derecho,2,2,1,3
ID_EST_01202,Derecho,4,2,1,1
ID_EST_01203,Derecho,1,3,3,5
ID_EST_01204,Derecho,3,1,2,2
ID_EST_01205,Derecho,5,5,4,2
ID_EST_01206,Derecho,4,1,3,1
ID_EST_01207,Derecho,4,4,1,5
ID_EST_01208,Derecho,4,5,4,3
ID_EST_01209,Derecho,2,4,4,4
ID_EST_01210,Derecho,2,2,1,4
ID_EST_01211,Derecho,4,5,5,3
ID_EST_01212,Derecho,4,1,1,1
ID_EST_01213,Derecho,3,5,4,4
ID_EST_01214,Derecho,2,1,2,5
ID_EST_01215,Derecho,2,2,1,5
ID_EST_01216,Derecho,4,4,4,1
ID_EST_01217,Derecho,1,5,4,3
ID_EST_01218,Derecho,3,2,4,3
ID_EST_01219,Derecho,4,2,5,4
ID_EST_01220,Derecho,3,2,1,4
ID_EST_01221,Derecho,1,2,5,4
ID_EST_01222,Derecho,3,2,4,1
ID_EST_01223,Derecho,2,5,5,5
ID_EST_01224,Derecho,3,5,3,1
ID_EST_01225,Derecho,2,4,4,1
ID_EST_01226,Derecho,5,4,1,2
ID_EST_01227,Derecho,1,5,5,3
ID_EST_01228,Derecho,4,2,2,4
ID_EST_01229,Derecho,5,3,2,5
ID_EST_01230,Derecho,4,5,1,3
ID_EST_01231,Derecho,5,4,4,4
ID_EST_01232,Derecho,2,4,3,1
ID_EST_01233,Derecho,2,2,4,3
ID_EST_01234,Derecho,4,2,5,4
ID_EST_01235,Derecho,4,5,2,3
ID_EST_01236,Derecho,2,2,2,5
ID_EST_01237,Derecho,2,1,2,3
ID_EST_01238,Derecho,2,1,2,2
ID_EST_01239,Derecho,4,4,3,5
ID_EST_01240,Derecho,1,5,1,5
ID_EST_01241,Derecho,4,2,5,1
ID_EST_01242,Derecho,5,2,2,1
ID_EST_01243,Derecho,4,5,2,3
ID_EST_01244,Derecho,2,4,4,2
ID_EST_01245,Derecho,1,5,3,3
ID_EST_01246,Derecho,3,1,4,1
ID_EST_01247,Derecho,1,1,5,4
ID_EST_01248,Derecho,4,5,4,1
ID_EST_01249,Derecho,3,4,5,1
ID_EST_01250,Derecho,4,5,1,4
ID_EST_01251,Derecho,1,2,1,3
ID_EST_01252,Derecho,2,5,5,2
ID_EST_01253,Derecho,2,1,2,3
ID_EST_01254,Derecho,3,4,2,3
ID_EST_01255,Derecho,5,3,5,5
ID_EST_01256,Derecho,5,1,2,5
ID_EST_01257,Derecho,5,5,1,1
ID_EST_01258,Derecho,5,1,3,1
ID_EST_01259,Derecho,1,4,3,3
ID_EST_01260,Derecho,5,1,2,1
ID_EST_01261,Derecho,5,4,2,3
ID_EST_01262,Derecho,2,3,2,1
ID_EST_01263,Derecho,4,1,3,5
ID_EST_01264,Derecho,2,4,3,1
ID_EST_01265,Derecho,2,4,5,1
ID_EST_01266,Derecho,5,5,5,4
